Genus;Train Real Occurences;Train Model Adjusted Occurences;Test Real Occurences;Test Model Adjusted Occurences
ALGIMONAS;1.0;1.0006013545188772;0.0;8.516086225955606e-07
KAISTIA;1.0;1.0055238072737147;0.0;0.003037604375804772
KORDIIMONAS;1.0;1.0005079282505625;0.0;5.9573691914258534e-05
SPHINGOMONADACEAE_GENUS;1.0;1.2314497263164308;0.0;0.0015284522766765322
BURKHOLDERIA;1.0;1.7190974435621043;2.0;6.875579157939487e-05
HOLOPHAGA;1.0;2.0004524132014367;0.0;0.0003669468797918981
THIOCAPSA;1.0;1.0552114560873356;0.0;9.078738588830107e-06
PARAPEDOBACTER;2.0;2.0000180071955342;3.0;4.545470811030599
MAGNETOSPIRILLUM;3.0;3.006049064604511;0.0;0.0015169106630855342
KRASILNIKOVIA;1.0;0.0005772365632367664;1.0;0.000300266396665272
MICROBULBIFER;2.0;2.0003918274796333;0.0;0.0008543763241466785
DESULFOBACULA;1.0;1.0000103199518013;0.0;0.00022007341185860662
SUCCINIMONAS;1.0;1.0156798287311954;0.0;0.004308643927532489
CONSTRICTIBACTER;2.0;2.002473210388972;1.0;1.000032683980503
SIPHONOBACTER;1.0;1.0000161403671453;0.0;0.010126444692768698
LEGIONELLACEAE_GENUS;3.0;2.755701500386534;0.0;1.1805855654689612e-05
JEOTGALIBACA;1.0;1.0001256208154121;0.0;0.0003539593835231266
METHYLOCOCCUS;1.0;1.00431155089739;0.0;2.183607039948794e-05
ESCHERICHIA;1.0;0.7149288311295494;0.0;5.876227792448995e-05
RHEINHEIMERA;2.0;2.1531762250555158;0.0;0.0005747805767795392
MICROCOCCACEAE_GENUS;2.0;2.4116685941299574;0.0;0.0015099508073786738
BUTTIAUXELLA;2.0;0.2142044335554374;0.0;7.565940436790358e-05
PSYCHROSERPENS;1.0;1.000080809213726;0.0;1.4709232529921281
XENOPHILUS;1.0;1.0007797390724442;0.0;0.00014047232528975178
KRIBBELLA;1.0;1.0003447393758407;0.0;0.0005208050491388709
PUSILLIMONAS;1.0;1.1597826057905714;0.0;0.5436332466952137
PYRAMIDOBACTER;1.0;1.0000443390630829;0.0;0.0003379922453178178
JEOTGALIBACILLUS;1.0;0.00014077210119398022;0.0;0.00024238393385031662
PSEUDOPEDOBACTER;1.0;0.2755873399667113;0.0;0.001314286261952908
PERLUCIDIBACA;1.0;1.0047638125112637;0.0;0.000358743097533657
PSEUDORAMIBACTER;1.0;1.001593794137492;1.0;1.2879264001162873
NITROSPIRAE_GENUS;1.0;1.0018229899186704;0.0;0.00017147063411686452
NOCARDIOPSIS;2.0;2.0003685602987673;1.0;0.44230319733543144
HAZENELLA;1.0;1.0002556095243207;0.0;1.040539350714086e-05
TETRASPHAERA;1.0;2.0000142041413334;0.0;2.000004430127275
KITASATOSPORA;1.0;2.5995937103453066;0.0;5.210693498562546e-06
REINEKEA;1.0;1.0024633171020432;0.0;8.488867062927713e-07
NODULARIA;1.0;1.000378676900032;0.0;0.007903732310953971
SUBSAXIBACTER_;1.0;0.6103162692075774;0.0;4.584960623647524e-06
SERINICOCCUS;1.0;1.0001712399709943;0.0;9.924896618951038e-05
CAENISPIRILLUM;1.0;1.0003956002461754;0.0;0.00010765603581382788
NITRATIREDUCTOR;1.0;1.346524188055636;0.0;0.20065659370289987
HALOPLASMA;1.0;1.0276855497532966;2.0;0.0017705698360631068
RIKENELLACEAE_U29-B03;2.0;2.0006170487322255;0.0;0.0011690737880588886
AMMONIPHILUS;1.0;1.001615410501251;0.0;0.00037852968984327913
MIZUGAKIIBACTER;1.0;1.5772972749757959;0.0;0.6856504259498079
ORNITHINICOCCUS;1.0;1.0000012281316506;0.0;1.5847242815214376e-05
SHEWANELLA;1.0;1.0087943534475485;2.0;2.517291222630261
NATRANAEROBACULUM;1.0;1.0004342240890907;0.0;0.0005411177524573263
NOSOCOMIICOCCUS;2.0;2.0052258495122093;0.0;0.0012217092860939693
PARARHODOSPIRILLUM;1.0;1.0006569099034022;0.0;0.0013591356250593656
SULFURICURVUM;1.0;1.7630749685082712;0.0;3.884843220543209e-05
HALADAPTATUS;1.0;1.0002817398461208;0.0;6.340110399268148e-05
METHANOCORPUSCULUM;1.0;1.0001337488200868;0.0;0.0012042797216411248
FONTICELLA;1.0;1.0034796253530656;0.0;0.00012604067310770142
METHYLOVERSATILIS;1.0;0.0002778251984099974;0.0;0.3522626063412177
PORPHYROBACTER;1.0;1.00179546015066;0.0;2.56984841492428e-05
THERMOFLEXUS;1.0;1.0024931973410587;0.0;0.5053604504594472
GRACILIBACILLUS;1.0;1.0058724178260983;1.0;0.00034676845248737874
ALKALIFLEXUS;1.0;1.0002497576636133;0.0;0.0010222499756673423
LEGIONELLALES_GENUS;1.0;1.0012175968384698;1.0;0.0026276242993004562
PELOMONAS;1.0;1.0000312873846264;0.0;0.0048131454926970485
FUSICATENIBACTER;1.0;1.5450407646672009;1.0;1.5285330744786032
NOSTOC;1.0;1.006046912322434;0.0;1.0004996319960746
CELERIBACTER;1.0;0.7513772431381796;0.0;0.0004111150305727985
ZYMOPHILUS;1.0;1.0000024819646238;0.0;0.00015378487544206928
NATRONOFLEXUS;1.0;0.5607267214995224;0.0;0.0016593620952018015
GLYCOMYCES;1.0;1.0005087751977466;1.0;0.00010310828335638057
YEOSUANA;0.0;5.785430406568537e-05;1.0;2.3993335480143596e-05
CENARCHAEUM;0.0;2.8008458019451732e-05;1.0;1.0064283674527177e-05
RHODOCYCLUS;0.0;8.841872366360803e-05;1.0;6.1017242151573114e-05
OXALOPHAGUS;0.0;2.491088932704555e-05;1.0;3.2221883643560045e-06
METHYLOVIRGULA;0.0;1.902542015797177e-06;1.0;2.870285350556231e-06
SUBSAXIBACTER;0.0;4.537682777971952e-05;1.0;1.9715068285686144e-05
BLASTOCHLORIS;0.0;0.00013178832835236687;1.0;5.501977474331454e-05
THIOCLAVA;0.0;4.2433771983790836e-05;1.0;1.793389720450289e-05
CHLOROGLOEOPSIS;0.0;0.00022168827350088627;1.0;2.853561069704469e-05
FIBROBACTERALES_GENUS;0.0;0.00010800712413772118;3.0;8.887817996017233e-05
ANAPLASMA;0.0;2.3535205946129817e-05;1.0;1.3442007548408741e-05
LYSINIMONAS;0.0;9.021683415347356e-07;1.0;9.089142953383682e-07
SIMIDUIA;0.0;1.0940794489731898e-05;1.0;7.778728822849246e-06
VIBRIONIMONAS;0.0;6.16361597716164e-05;1.0;2.940301316156635e-05
COMAMONADACEAE_GENUS;0.0;1.006100498192157e-05;1.0;6.708745591063516e-06
ACTINOTALEA;0.0;7.822138106122756e-05;2.0;2.5715647736457292e-05
MOTILIBACTER;0.0;9.38251331920048e-05;1.0;5.315381789425255e-05
FUSOBACTERIACEAE_GENUS;0.0;6.3603816668887945e-06;1.0;2.3334063786241104e-06
NOSTOCACEAE_GENUS;0.0;3.668806549496362e-05;1.0;2.9871693283653467e-05
LACHNOSPIRACEAE_UCG-006;0.0;6.31893288304472e-05;1.0;1.100961223138297e-05
TYCHONEMA;0.0;2.278932988460927e-05;1.0;9.770127839314746e-06
NITROSPIRALES_FW13_GENUS;0.0;2.9800598622710395e-05;1.0;8.091560937876878e-06
RUBRIVIRGA;0.0;0.00045412892634288937;1.0;0.0002918871441508486
ASINIBACTERIUM;0.0;5.1425974256336104e-05;1.0;1.4338212732945e-05
HAFNIA;0.0;5.254418469272104e-05;3.0;3.408875478344564e-05
INHELLA;0.0;0.00018494495750864814;1.0;0.00023835279063266768
OSCILLATORIA_;0.0;4.4102304050975226e-05;1.0;6.191140882277901e-05
CLAVIBACTER;0.0;5.9002807087149556e-05;1.0;2.4016779659408183e-05
ALIIVIBRIO;0.0;9.023284716586392e-06;1.0;3.2575385581993382e-06
LITOREIBACTER;0.0;8.301373610909712e-05;1.0;2.193779450604394e-05
ISOSPHAERA;0.0;1.295356930112318e-05;1.0;4.523169423373968e-06
HERBASPIRILLUM;0.0;0.0001433346750303599;1.0;0.00013453879753233533
VARIIBACTER;0.0;0.00014966252999082386;1.0;9.288977665988796e-05
METHANOCALDOCOCCUS;0.0;1.943693303407823e-05;1.0;3.6124005629092903e-06
METHANOTHERMUS;0.0;0.00015523910597080304;1.0;8.761301612064676e-06
NOVIHERBASPIRILLUM;0.0;1.8014059428510948e-05;1.0;9.75046484670241e-06
ALKALISPIRILLUM;0.0;3.215233238253179e-05;2.0;1.9282301623901876e-05
CUPRIAVIDUS;0.0;8.16569659605193e-05;1.0;4.083458369175119e-05
UREAPLASMA;0.0;6.463210202096482e-05;1.0;7.637455885438349e-06
ACTINOMYCETACEAE_GENUS;0.0;1.5268737423482226e-05;1.0;8.129596166349742e-06
PARVIMONAS;0.0;6.23890300706087e-05;2.0;6.0387423059582446e-05
HANSTRUEPERA;0.0;2.8208497816890193e-05;1.0;4.770842316564883e-06
CATELLIGLOBOSISPORA;0.0;4.23591893800113e-05;1.0;8.04693592784591e-06
HOLOPHAGAE_TPD-58_GENUS;0.0;4.249486052895421e-05;1.0;1.792140333375502e-05
DETHIOSULFOVIBRIO;0.0;1.3920960848246727e-05;1.0;6.729788984125018e-06
SEBALDELLA;0.0;2.3282373796004036e-05;1.0;2.7637663014737357e-05
THERMOPHILALES_GENUS;0.0;3.859649014110317e-05;1.0;1.7478105633600416e-05
OHTAEKWANGIA;0.0;0.00010548890657224863;1.0;3.561282725228487e-05
RUBINISPHAERA;0.0;2.1007625955263287e-05;1.0;1.932900834360554e-05
COBETIA;0.0;6.0155194248262545e-05;1.0;1.6770531721707616e-05
YOUNGIIBACTER;0.0;7.274211625230009e-05;1.0;0.00010374463492679453
PLESIOCYSTIS;0.0;3.700692173388975e-05;1.0;5.144171541127118e-06
ENHYDROBACTER;0.0;1.7778160840104668e-05;1.0;4.59996699510854e-06
DESULFARCULUS;0.0;5.853471157274415e-05;1.0;6.626806483933656e-05
GEORGFUCHSIA;0.0;6.706626341212996e-05;1.0;5.112317814282008e-05
VARIBACULUM;0.0;4.149430134281484e-05;1.0;1.6554713364737295e-05
CARDIOBACTERIUM;0.0;8.431405232922629e-05;2.0;1.5470237931580755e-05
BACILLI_GENUS;0.0;1.7008339212521567e-05;1.0;3.6945573085971073e-06
TEPIDIMONAS;0.0;0.0004165331922758586;1.0;7.802941430412602e-05
ALLOBACILLUS;0.0;4.454882947498538e-05;1.0;3.2420095110279046e-06
MOBILUNCUS;0.0;4.2392180381656264e-05;1.0;2.690932737475782e-05
PLANCTOMYCETES_VADINHA49_GENUS;0.0;6.54754801521773e-05;1.0;7.852590044654661e-05
CHELATOCOCCUS;0.0;6.55830478921704e-05;1.0;3.996370594477883e-05
MARICHROMATIUM;0.0;4.5855539752004404e-05;1.0;7.10343537009897e-05
AQUIBACILLUS;0.0;1.2269451066127077e-05;1.0;1.548970880702581e-06
DENITROBACTERIUM;0.0;9.97312366055117e-05;1.0;2.811349083464698e-05
ACIDAMINOCOCCUS;0.0;0.0005992561694512233;2.0;0.00012796998325725895
ANAEROSALIBACTER;0.0;0.00010459548705199495;1.0;0.00015421331155707207
HIPPEA;0.0;0.00011704592061079211;1.0;3.748419469373765e-05
SPOROLACTOBACILLUS;0.0;6.1789129709244675e-06;1.0;4.900936535449409e-06
ASACCHAROSPORA;0.0;7.248853736152583e-05;1.0;5.490547731912265e-05
PHOTORHABDUS;0.0;4.300375360237474e-05;1.0;2.9924719108342934e-05
NEISSERIA;0.0;3.900535248813064e-05;1.0;1.7494378871468763e-05
PHAEODACTYLIBACTER;0.0;0.0005982179297627788;1.0;0.00021626130876128968
FLAVITALEA;0.0;0.0001590491529958049;1.0;2.8385637754313464e-05
OTARIODIBACTER;0.0;7.354046315466434e-05;1.0;1.6350822688693256e-05
GLACIIMONAS;0.0;6.47377782954095e-05;1.0;2.1405220175463313e-05
SPOROLITUUS;0.0;4.7096131930213225e-05;1.0;2.1267896504945094e-05
THERMODESULFATATOR;0.0;2.332312866509291e-05;1.0;3.77752737694588e-06
FAMILY_XIII_AD3011_GROUP;0.0;4.6205613065803536e-05;1.0;3.6504793327212653e-05
NITROSPIRILLUM;0.0;4.094181728544338e-05;1.0;1.0065101258595333e-05
SYNERGISTES;0.0;3.238190603331581e-05;1.0;4.951275804836869e-06
ACTINOMYCETOSPORA;0.0;3.4647134880230746e-05;1.0;1.0785639264584979e-05
NIVEISPIRILLUM;0.0;0.0001667917782577355;1.0;0.00010123508604475973
LUTIMONAS;0.0;0.00011170190698761573;1.0;8.99585028237837e-05
RUBRITALEA;0.0;7.964391239578816e-05;1.0;0.000188937323999383
CYSTOBACTERACEAE_GENUS;0.0;7.758612084174388e-05;1.0;5.36697358759497e-05
SPHINGOBACTERIIA_GENUS;0.0;3.346509889751506e-05;1.0;9.192573415969102e-06
SPOROSALIBACTERIUM;0.0;6.71220309117845e-06;1.0;1.9143085684135462e-06
METHANOMETHYLOVORANS;0.0;8.038223087636354e-05;1.0;1.0462515319442645e-05
FLAVOBACTERIALES_GENUS;0.0;4.133350391337387e-05;1.0;1.7608925189649405e-06
AMINOBACTERIUM;0.0;7.41979953042815e-05;1.0;6.579476826429342e-05
HALOCHROMATIUM;0.0;4.8302826355817174e-05;1.0;1.916316767763826e-05
PLANOMICROBIUM;0.0;0.00014229813605837194;1.0;0.0002993154989248126
IMPERIALIBACTER;0.0;0.00027286616622701487;1.0;8.317552779812942e-05
RUBRITEPIDA;0.0;0.00015499274212871228;1.0;3.4872211675640585e-05
SCHWARTZIA;0.0;2.5373980117656065e-05;1.0;2.3532951708439206e-05
DESULFOFRIGUS;0.0;5.506095508292508e-05;1.0;4.713150198742966e-05
PSEUDENHYGROMYXA;0.0;4.161262973457623e-05;1.0;1.2921919687101588e-05
METHYLOBREVIS;0.0;0.00017304604421664038;1.0;0.00011682641633825597
OLIVIBACTER;0.0;0.00014075991180345637;2.0;7.736318261697406e-05
SALINARIMONAS;0.0;0.00016144160652409312;1.0;2.5511183012305594e-05
THERMOTUNICA;0.0;5.086355030131662e-05;1.0;8.314809164724005e-05
CRENOBACTER;0.0;8.290470685734519e-06;1.0;1.9663210704629693e-06
ORNITHOBACTERIUM;0.0;3.659410027168075e-05;1.0;6.682349033603797e-05
DERMATOPHILACEAE_GENUS;0.0;7.403719487630855e-05;1.0;7.167417371062301e-05
BULLEIDIA;0.0;6.077493676328097e-05;1.0;1.2449134233863055e-05
SYNECHOCOCCUS;0.0;6.495832587209704e-05;2.0;1.3159606099284044e-05
SCISCIONELLA;0.0;1.5903816856560095e-05;1.0;1.631282560071723e-05
MICROVIRGULA;0.0;3.0084927585959098e-05;1.0;2.929100779788113e-05
DESULFORHABDUS;0.0;8.266057509459523e-05;1.0;8.85033804864932e-06
ROHOLTIELLA;0.0;0.0002005632523918166;1.0;6.15437122521989e-05
SALINICOLA;0.0;6.13542310238524e-05;1.0;7.541106290819e-05
PARVIBACTER;0.0;8.191067517748785e-05;1.0;2.2177971786829787e-05
LACIBACTERIUM;0.0;2.533412544624032e-05;1.0;1.9962230160264216e-05
TROPICIMONAS;0.0;8.337850458950413e-05;1.0;6.67209862533491e-05
SCHLEIFERIA;0.0;0.00018373727783731197;1.0;3.363541903433909e-05
BIZIONIA;0.0;8.01947283797233e-05;1.0;9.51178488155513e-05
HALIANGIACEAE_GENUS;0.0;0.00010341717368933523;1.0;1.0321258757189922e-05
FASTIDIOSIPILA;0.0;4.908011842012783e-05;1.0;3.977151588202554e-05
ORNITHINIBACTER;0.0;0.00026670534822770264;1.0;7.647877562710903e-05
FALSIRHODOBACTER;0.0;2.7789345530099176e-05;1.0;4.2173339724338454e-06
SANDARACINOBACTER;0.0;4.4944333964649225e-05;1.0;3.719327460499633e-05
OCEANOSPIRILLUM;0.0;2.0011257748019443e-05;1.0;3.2302666379491196e-05
PSYCHROGLACIECOLA;0.0;2.0302837090035997e-05;1.0;6.430772801269136e-06
PSYCHROMONAS;0.0;5.4620721282955254e-05;2.0;1.3495024484388995e-05
GALLIONELLACEAE_GENUS;0.0;0.0001282684743979523;1.0;2.3366783361566945e-05
GEOTOGA;0.0;8.916294718257917e-06;1.0;4.534995879505385e-05
HELIOPHILUM;0.0;1.2901532862864351e-05;1.0;3.0176737699376707e-05
THIOBACA;0.0;9.490986556892622e-05;1.0;6.90819800789888e-05
MICROBISPORA;0.0;3.3693195839172574e-05;2.0;1.582147825958391e-05
HALOCOCCUS;0.0;5.0922548524345856e-05;1.0;2.2638293638216345e-05
BREVIBACTERIACEAE_GENUS;0.0;2.82882083768414e-05;1.0;2.50021920285802e-05
BEIJERINCKIACEAE_GENUS;0.0;5.72556384128009e-05;1.0;2.416144843259138e-05
ALTEROMONAS;0.0;0.00021393319531626265;1.0;7.747950769498857e-05
SHARPEA;0.0;0.00014343357392904155;1.0;5.346918107983212e-05
PSEUDONOCARDIACEAE_GENUS;0.0;5.793538723361524e-05;1.0;1.455702700466771e-05
ALIICOCCUS;0.0;6.180576810198464e-05;1.0;3.820927750983194e-05
IGNATZSCHINERIA;0.0;5.353335827157704e-05;1.0;7.171985304699202e-06
MACELLIBACTEROIDES;0.0;7.626214218781069e-05;1.0;2.5661466539483868e-05
NONLABENS;0.0;5.882567838856991e-05;1.0;2.0378101760335984e-05
LARKINELLA;0.0;2.421016149874969e-05;1.0;4.3026335323241224e-06
PSEUDORHODOBACTER;0.0;7.509204572916928e-05;1.0;1.2053485914931272e-05
LYNGBYA;0.0;5.822085427506507e-05;1.0;2.913381372779411e-05
SALINITHRIX;0.0;0.0002726487316841997;1.0;6.418871554014771e-05
